user,created_at,text
mariachong,2020-02-28 23:59:10+00:00,"There’s a reason modern, happy nations choose to have universal sick leave coverage. It’s not just for epidemics like COVID-19—helps with regular flu/influenza also. Paper referred to from the Cato article: "
WMUR9,2020-02-28 23:59:05+00:00,Catholic Charities plans for potential COVID-19 outbreak at nursing homes 
ConradFleck,2020-02-28 23:59:03+00:00,That award alone makes her far more qualified that Mike Pence is to be the IS czar for Covid-19
gelles,2020-02-28 23:59:01+00:00,"Bill Gates: “Now we also face an immediate crisis. In the past week, Covid-19 has started behaving a lot like the once-in-a-century pathogen we’ve been worried about. I hope it’s not that bad, but we should assume it will be until we know otherwise.” "
MeganSpeir,2020-02-28 23:59:00+00:00,"If you ever need to reference what poor top-down management looks like in a job interview, America has provided a lot of material over the last 3-something years. The response to COVID-19 is ripe for this case study."
antonioguterres,2020-02-28 23:58:59+00:00,"Today @WHO raised the risk assessment of #COVID19 to very high at the global level. This is not a time for panic. It is time to prepare - based on facts, not fear. Governments should act to contain #coronavirus and do so without stigmatization."
marymightbe,2020-02-28 23:58:58+00:00,Another coronavirus case from potential community transmission of COVID-19 discovered in California 
DevainAnna,2020-02-28 23:58:56+00:00,Americans are dying? Really where? On covid-19. You are more likely to die from a paper cut right now then covid-19. It has a 2% death rate. We have only 62 people most are from diamond princess cruise. We are containing well. There is no widespread dissemination.
AbraarKaran,2020-02-28 23:58:56+00:00,Also *critically* important to remember: these ARE travel recommendations to ensure your safety. These ARE NOT reasons to think that people from these countries are posing any harm or threat to you. The backlash of xenophobia and racism is far more dangerous than #COVID19.
Waringphilip,2020-02-28 23:58:55+00:00,"There are - officially - no cases of Covid-19 in North Korea. Where the government has dictatorial powers, is very keen on controlling it's borders, and on limiting contact with forriners. Lucky the UK doesn't have a government like that. In case it used such powers. #HenryVIII"
FrogNews,2020-02-28 23:58:54+00:00,So far in the US... you are 24 times more likely to be struck by lightning than be infected by #Covid_19 ...
YichuanWang3,2020-02-28 23:58:54+00:00,From Isolation to Coordination: How Can Telemedicine Help Combat the COVID-19 Outbreak? 
SFEliteLimo,2020-02-28 23:58:54+00:00,"COVID-19 TRANSIT PASSENGERS PROTECTION WITHIN SAN FRANCISCO BAY AREA: The VTA (Valley Transportation Authority) transit agency in South Bay and other Bay Area transit agencies are monitoring therein coronavirus (COVID-19) to protect passengers. #elitelimousine, #sfairportcars"
KevinKevnan,2020-02-28 23:58:51+00:00,@LeslieMarshall - you are going to name @DonaldJTrumpJr as your loser of the week on @SpecialReport with @BretBaier because he called out Dems for cheering for the COVID19 - except that everywhere you look Dems are cheering for virus to spread and stocks to fall...
revprez,2020-02-28 23:58:49+00:00,"That's the worst case for a steady *case fatality rate* of >1% and thorough infection of the entire population. Not even influenza hits more than a tenth of the population in a year. As it stands, CFR estimates of COVID-19 are polluted by early ChiCom and Persian ""data."""
Tetio_Dev,2020-02-28 23:58:47+00:00,@AndrewYang What should the government be doing now to prepare for the outbreak of SARS-COV2(COVID-19)?
38one,2020-02-28 23:58:46+00:00,"COVID-19 prep, minus the panic. "
NDhimmi,2020-02-28 23:58:41+00:00,Vietnam Continues Nationwide School Shutdown Due to Covid-19 | Saigoneer 
wbowen333,2020-02-28 23:58:40+00:00,Coronavirus COVID-19 disease outbreak begins to spread in Persian Gulf nations and monarchies activating 5G technology. 
hardknoxfirst,2020-02-28 23:58:40+00:00,We face an emergency — and mainstream media is covering up Trump's alarming incoherence #CoronaVirus #covid19US #COVID19 #TrumpLiesAboutCoronavirus
KYarvitz,2020-02-28 23:58:40+00:00,"Shouldn’t you be in Washington helping coordinate the covid 19 problem? Mike Pence is not competent to handle this...oh wait, neither are you! But no, having another silly rally for your lemmings. #trumpisacarnivalbarkingclown"
Darrellmhines,2020-02-28 23:58:39+00:00,Covid 19 Update: This Virus Is A Bioweapon! Confirmed! People Who Become Reinfected Are Dying In The Streets https://darrellhines.wordpress.com/2020/02/29/covid-19-update-this-virus-is-a-bioweapon-confirmed-people-who-become-reinfected-are-dying-in-the-streets/
kimvstudio,2020-02-28 23:58:38+00:00,almost all the trending posts on weverse are about the donations ARMYs made to help stop the spread of COVID-19! this is amazing 
help_4_Iranian,2020-02-28 23:58:37+00:00,"Provide pharmaceutical companies with the opportunity to develop this vaccine and drug as soon as possible and to reach mass production. As you know, if this drug and the COVID-19 vaccine is produced later,@realDonaldTrump"
DonnaYoungDC,2020-02-28 23:58:36+00:00,"""The individual is an older adult woman with chronic health conditions who was hospitalized for a respiratory illness. Her infectious disease physician contacted the Public Health Department to discuss the case and request testing for the novel #coronavirus."" #COVID19"
wjappe,2020-02-28 23:58:35+00:00,"I know that where this virus came from is not known by anyone as far as we know.But2me,it's way2convenient coming along@this time2just think of it's origin as a conspiracy hunch2bring countries that r out of the USsphere of control2their knees.Just a guess #coronavirus #Covid_19"
NorthShoreNews,2020-02-28 23:58:33+00:00,Public health agency weighs stronger COVID-19 protection for front-line workers 
MCLFRSH,2020-02-28 23:58:32+00:00,"COVID-19 is starting to make waves in cannabis-land, but most of the attention is focused on the vape/ supply chain side. I’ve put together a list of ways to minimize the risk of getting sick as a front-line employee, because, without them, this industry stops completely."
tezuma75,2020-02-28 23:58:32+00:00,"Some researchers in the fight against #coronavirus believe these lung scans could function as an important tool for quickly identifying #COVID19. As Dr. #LaPook reports, these scans are the most thorough look yet at the new #virus inside the human body. https://twitter.com/CBSEveningNews/status/1233538314298445824/video/1"
BHDhajj,2020-02-28 23:58:31+00:00,Press statement: corona virus (covid 19) and pilgrimage to Saudi Arabia 
KenSGz,2020-02-28 23:58:30+00:00,"It doesn't matter what POTUS does. DEMS/MSM would find something, or make something up to score political points. They're on the verge of electing a Communist to lead their party, & the establishment doesn't know how to steal it away. So, they will bet the farm on COVID-19."
AveryFarman,2020-02-28 23:58:29+00:00,"""No virus! No virus! You're the virus!"" If true, the incompetence of the @realDonaldTrump admin may be why COVID-19's loose in the U.S. Now you know why his tweets claim that he both saved us from and isn't to blame for it. #TrumpLiesAboutCoronavirus"
maanreyes,2020-02-28 23:58:29+00:00,"Exactly what I've been saying all these time. Take all the necessary precautions, yes–but don't let this COVID19 and paranoia kill us before we're dead. Enjoy your weekend. Cherish every waking moment. ctto "
e_veritas_unum,2020-02-28 23:58:29+00:00,Within: #Italy has stopped tracking asymptom #coronavirus #COVID19 They're playing w the numbers just like #Iran &amp; #China. 
HIgov_Health,2020-02-28 23:58:28+00:00,DOH is going live today at 2pm with an update on COVID-19. The news conference will be streamed on http://Facebook.com/HawaiiDOH. Event attendance is for credentialed press only.
Whiteskifreak,2020-02-28 23:58:23+00:00,I wonder why such a gathering of young people was even allowed because of Covid 19? The schools are closed because one pupil came back from Italy with a cold! Here masses are marching close together and nobody cares.
mommom_dayton,2020-02-28 23:58:22+00:00,WHO Says Risk Of COVID-19 Is Now 'Very High At A Global Level' 
DavidOlson11,2020-02-28 23:58:21+00:00,"92 people in Nassau and Suffolk are still in voluntary self-isolation because of potential exposure to coronavirus COVID-19. NYS believes federal approval to test for the virus in-state is ""imminent."" "
CureOurCountry,2020-02-28 23:58:20+00:00,This is going to be extremely difficult considering the unusually long incubation of COVID-19 and the extremely short attention span of the media and Trump administration. Looks like it is going to be a tragedy of epic proportions.
NUFSMFamMed,2020-02-28 23:58:18+00:00,Hear Dr. @pravennamd discuss #Covid_19 on @WGNRadio
Truth247,2020-02-28 23:58:16+00:00,He coughs into his hand and then immediately touches his daughters hands. Then he drinks from the same water bottle. This should be shown in every video of what NOT to do when you’re sick. Maybe he doesn’t have COVID-19 but he could have the flu which little kids are susceptible
weekendplanner3,2020-02-28 23:58:10+00:00,It’s official ... my dad has started to stock up on food #covid19
MsBehavinMarin,2020-02-28 23:58:09+00:00,@realDonaldTrump Hey Fukity Fuk McFukface - WTF is wrong with you? This isn’t about your reelection or impact of #covid19 impact on stocks. It’s about people dying you corrupt POS! You going to tell the parents of a dying child - hey sorry about your kid but here’s a tax break? 
TruthFreedom17,2020-02-28 23:58:06+00:00,From John's Hopkins: 1) Immediate risk of COVID-19 remains low in the U.S. The best way to protect yourself is by practicing the same precautions you would use to prevent the spread of other respiratory diseases. There is currently no vaccine to prevent COVID-19.
Korn_Ferry,2020-02-28 23:58:06+00:00,"As it spreads globally, the #coronavirus is creating unique, if not unprecedented, pressures. @Korn_Ferry experts weigh in on how corporate executives can lead through the crisis. &gt;&gt; https://krnfy.bz/2PAMKCB #leadership #management #covid19 #publichealth #agility #remotework"
freedomsthinker,2020-02-28 23:58:03+00:00,"Wait, trump can take credit when the stock market is up but blame covid-19 or covid-20 when the stock market is down."
KenEmpie,2020-02-28 23:58:01+00:00,This country is in grave danger due to the ineptitude of this administration when it comes to coronavirus. Try to focus on the good of the American people for once. #COVID19
doctorahmad75,2020-02-28 23:58:00+00:00,"A study published in JAMA showed that some #COVID-19 patients test positive days after recovery. Need to interpret results with caution, as this doesn't mean these case are contagious as well. But definitely need to be careful. #coronavirus #SARSCoV2"
susanrwncomau,2020-02-28 23:58:00+00:00,Covid19 incubation rally. All MAGA must attend.
Florenc39933400,2020-02-28 23:57:58+00:00,"""U.S. stocks fell sharply in early trading Monday, following a broad sell-off in overseas markets, as a surge in COVID-19 virus cases were reported..."" - Staff Trump's Plan to Unveil Next Round of 'Tax Scam' Just Before 2020 Election... "
realrebelOP,2020-02-28 23:57:58+00:00,COVID-19: Ex-Fed Gov Warsh sees coordinated global central bank action 
StuartEtc,2020-02-28 23:57:56+00:00,"First COVID-19 came to Solano County. But I do not live in Solano County So I didn’t wash my hands Then COVID-19 came to Santa Clara County. Fuck, I damn well washed my hands Be safe everybody."
quanta_chaos,2020-02-28 23:57:56+00:00,"Not disputing the statement that the Covid-19 is ""not the end of days virus"" or ""the big one"". But why are the two virologists you spoke to not willing to go on the record? What are their names and what are their qualifications?"
realTuckFrumper,2020-02-28 23:57:53+00:00,Another coronavirus case from potential community transmission of COVID-19 discovered in California 
Kelli7997Kelli,2020-02-28 23:57:52+00:00,"The Michigan Department of Health & Human Services said Sat there are 325 people in the state who are being monitored for coronavirus, now known as COVID-19.” "
DonnaYoungDC,2020-02-28 23:57:51+00:00,"""This new case indicates that there is evidence of community transmission but the extent is still not clear,” said @HealthySCC Sara Cody. ""Now we need to start taking additional actions to slow down the spread of the disease."" #COVID19 #coronavirus"
BrockDenton,2020-02-28 23:57:51+00:00,"I would hope that if the Covid-19 real life scenario plays out similarly that economic stimulus comes in a way that benefits people, not banks. Like #UBI. @scottsantens"
rboudbee,2020-02-28 23:57:50+00:00,Warmer weather DOESN'T END COVID-19. That's just another trumpy lie.
hardenuppete,2020-02-28 23:57:48+00:00,MUST READ #COVID19 What is China trying to hide? 
CCDES,2020-02-28 23:57:48+00:00,For the latest information on the coronavirus (COVID-19) please visit the Chester County Health Department website at https://www.chesco.org/4376/2019-Novel-Coronavirus. #cchd. #CCDES
Janus5,2020-02-28 23:57:48+00:00,Want to survive COVID-19 aka The Coronavirus? Wash your fucking hands. That's all. Seriously. Basic sanitation practice goes a long way. #coronavirususa #Coronavid19 #TrumpLiesAboutCoronavirus
realHeatherD,2020-02-28 23:57:46+00:00,"So, between the people who can’t afford to take off, or will be terminated if they call off too many days, and the people who don’t care, wearing say, an n99 respirator mask to protect myself against those people isn’t unreasonable. Then, there is the fact that COVID-19 is..."
GrrliinaK,2020-02-28 23:57:44+00:00,Does anyone else believe that the handling of the COVID-19 outbreak in the US by the Trump Administration will seal its decline into that of a former world power? #WarOfTheWorlds
CGTNOfficial,2020-02-28 23:57:44+00:00,Latest on #CoronavirusOutbreak in Italy: - 888 cases reported - 21 deaths - 46 recovered #COVID19 #coronavirus
LizaBrings,2020-02-28 23:57:39+00:00,"San Fran 2 cases - seem likely due to location of nearby Travis AF base, where quarantined travelers are being held."
hrlexzo,2020-02-28 23:57:39+00:00,I asked my immunology lecturer And she said its possible that indon didnt get sick or died bcs covid 19 Dude its not a zombie apocalypse once again im saying this. 
iChinadian,2020-02-28 23:57:39+00:00,Businesses ‘Getting Killed’ on Russian Border as Coronavirus Fears Rise https://nyti.ms/2Vjvohg #COVID19 #China #Russia
LemonSlayerUS,2020-02-28 23:57:38+00:00,I'm guessing that both Trump and Pence believe that CoVid19 will only infect Democrats. Likely Pence believed this about HIV as well.
CityHallFred,2020-02-28 23:57:37+00:00,"#TrumpLiesAboutCoronavirus You people are gullible &amp; mental. Has anyone YouTubed “Coronavirus” and watched medical professionals? No American has died yet but 16,000 have died from the flu so far. But if 1 dies from COVID19, it’s Trump’s fault? OMG! "
TXLADY7061,2020-02-28 23:57:35+00:00,28 Feb 2020 - #DNA of Covid could make it 100 to 1000 times worse than SARS due to the properties that are similar to Ebola and HIV https://txlady706.home.blog/2020/02/28/28-feb-2020-dna-of-covid-could-make-it-100-to-1000-times-worse-than-sars-due-to-the-properties-that-are-similar-to-ebola-and-hiv/ via @TXLADY7061 #covid_19 #coronavirus
Nardeus1980,2020-02-28 23:57:34+00:00,#COVID19 #covid2019 #coronavirus Canada reports 1 new case bringing total confirmed cases there to 15. #CoronaVirusOutbreak
RNAO_durham,2020-02-28 23:57:32+00:00,"Finished our meeting this evening, RNAO president Angela Cooper Brathwaite joined us in discussing hot topics including black history month, getting involved in RNAO, our time at Queen's Park, COVID19, the Opioid… https://www.instagram.com/p/B9ITtpaJLlD/?igshid=17oyo4r6lg6zz"
picardonhealth,2020-02-28 23:57:30+00:00,"#COVID19 ‘not beyond control,' says Canadian @WHO official Bruce Aylward, by @nvanderklippe https://www.theglobeandmail.com/world/article-covid-19-not-beyond-control-canadian-who-expert-bruce-aylward-says/ via @globeandmail #coronavirus"
Juanvanguardia,2020-02-28 23:57:29+00:00,"A patient who remained under observation for suspected coronavirus (Covid-19) in Venezuela was discharged after it was evidenced that he did not suffer from the disease. The information was given by the President of the Republic, Nicolás Maduro "
Graftacus,2020-02-28 23:57:27+00:00,We’ll save you a bunch of money said the #ShortSighted #VillageIdiot #tRUMP #covid19 #covfefe19 #WorstPresidentEver #WorstAdministrationEver #republicansSUCK #DotardtRUMP
scorpiomoonbtch,2020-02-28 23:57:25+00:00,"Also, why is immigration not banning Koreans from entering NZ? Do y’all not realise that Covid19 is spreading the fastest in SK, not China? The Korean community in NZ is quite big yet clustered so the chances of it spreading is highly highly likely."
jeffrueter,2020-02-28 23:57:24+00:00,"Some #USL news re: COVID-19 USL league officials addressed both the Championship and League One Boards of Governors earlier today on coronavirus preparations. Conversation centered around working closely with their local and state health departments, (1/2)"
toddheberlein,2020-02-28 23:57:21+00:00,"When the group of patients from the Japanese cruise ship were brought back to Travis AFB, those testing positive for COVID-19 exceeded the number of isolated beds in the county - all 7 of them!"
I_Drakakis,2020-02-28 23:57:18+00:00,"There are 5 confirmed cases of COVID-19 in Toronto. 2 have been designated as recovered. My daughters live there so I follow. I don't mind getting it. I'm ready to go. My COPD would make death a near certainty. And I'm very, very tired."
iChinadian,2020-02-28 23:57:15+00:00,Religious Groups in China Step Into the Coronavirus Crisis https://nyti.ms/2HJVdPE #COVID19
KnowsThings,2020-02-28 23:57:13+00:00,There’s a hundred reasons for cough. COVID-19 is only one of them.
HumptyD49831913,2020-02-28 23:57:10+00:00,South Korea has drive through tests. It takes 5 min. US CDC couldnt generate test kits for weeks. Donald Trump was saying we have the best experts? Where are they? #COVID19 #coronavirus #coronavirusus #coronavirususa @WhiteHouse
ToBeSafeNSound,2020-02-28 23:57:07+00:00,Just how contagious is COVID-19? This chart puts it in perspective. - Popular Science .. 
MohamedBentabet,2020-02-28 23:57:04+00:00,Americans Are Stockpiling Cleaning Products Due to COVID-19 Fears. Do They Actually Prevent Coronavirus? http://dlvr.it/RQy6Vj
MikeChillit,2020-02-28 23:57:02+00:00,"#covid19 There are only nine sovereign nations in which ""I"" is the first letter in English. Six of them are on the virus list, and two of them are a mess. What are the odds? "
K_B79,2020-02-28 23:56:58+00:00, Spanish Flu killed 50 mln people #COVID19 CAN kill UP TO 2 mln people in cities of #USA there is no #COVIDー19 vaccines time frame to produce 12 - 18 month virus is mutating and getting stronger #DiamondPrincess vs #Italy https://go.nature.com/2I1Czmx #Coronavirus
zuuliebullie,2020-02-28 23:56:58+00:00,"Ummm, yeah...Gary Glitter & that song probably aren’t the #bebest COVID-19 joke springboard. He’s a convicted pedophile "
VinnyVinonymous,2020-02-28 23:56:57+00:00,The Covid-19 virus is less of a threat than the Flu. The illegal immigration issue at the border is our single biggest issue concerning the security of this country. This is why you are not fit to be the @potus pocahontas. #LiberalismIsAMentalDisorder #MAGA #KAG
RogenaLSpokane,2020-02-28 23:56:50+00:00,COVID-19 UPDATE - World Health Organization Today: Risk of COVID-19 Spread and Impact Is Now “Very High At A Global Level.” 
Dr_ValueSeeker,2020-02-28 23:56:48+00:00,"What about all the staged, phony & deceitful DMV videos posted by @ray4tesla to fool people into thinking Model 3 was the only game in town? If 150k is the China target in 2020 , ~3500 in Jan before covid#19 is abysmal."
crazypompommom,2020-02-28 23:56:48+00:00,The positive is with all of those Trump rallies it is a high likelihood he will be infected with COVID-19 along with a large swath of his rabid supporters. If they want to follow him then let them. Dear Trumpanzees please ONLY watch Fox and Trump Tweets during the next months
todays_health,2020-02-28 23:56:48+00:00,Coronavirus (COVID-19) mortality rate by age 
JeremiahMPPA,2020-02-28 23:56:47+00:00,Op-Ed: Mike Pence was a public health disaster in Indiana. Now he’s in charge of COVID-19 
RarefruitGlobal,2020-02-28 23:56:44+00:00,California needs to declare a state of emergency. Now!
ToBeSafeNSound,2020-02-28 23:56:44+00:00,Just how contagious is COVID-19? This chart puts it in perspective. - Popular Science 
Ivote4US2,2020-02-28 23:56:43+00:00,"When are you going to discuss the number of people tested and number of those infected in Florida... how long are you going to use ""patient confidentiality"" as an excuse for not informing the US about #Covid19 in Florida?? THE WORLD DESERVES ANSWERS FROM YOU, NOT COVER-UPS!"
dorisberriz,2020-02-28 23:56:42+00:00,And there are 14 flights coming in from Seoul into LaGuardia airport. #COVID19 #Covid19NYC
JellyToastPlays,2020-02-28 23:56:41+00:00,"I am so unconcerned about coronavirus/covid-19. Isn't it basically a cold that can turn into pneumonia? If you stay aware and wash your hands often and just do basic cold prevention stuff, shouldn't it be fine? Am I missing something???"
ConservativeMag,2020-02-28 23:56:40+00:00,European Nightmare As #Turkey “Opens The Gates” On Refugees While Covid-19 Ravages… https://goo.gl/fb/A6ttis #tcot
daloney65,2020-02-28 23:56:38+00:00,"I know math isn't a strong suit of much of America, but if early mortality rate of COVID -19 is 2%, and mortality rate of influenza is 0.1%, that's a factor of 20. That's not an insignificant difference."
sseguya444,2020-02-28 23:56:34+00:00,"Btw on seeing it from da other side ,this guy is now assured of medical attention from experts already handling this @V2019N"
JohnLukeSam1,2020-02-28 23:56:34+00:00,"Let's stick to reality. There's still no cure for the following viruses: HIV/AIDS, Herpes, Rotavirus, SARS, Ebola, the common Flu, Dengue, & Rabies. But we're supposed to believe Trump that a COVID-19 virus cure will surface in April so we should keep investing in the markets?"
RealTwitish,2020-02-28 23:56:33+00:00,"He wouldn't show symptoms one day later. If it's coronavirus, he would have contracted it at an earlier time. But if he die what was described in the story, there's a very high probability, he'll get Covid-19."
Kelli7997Kelli,2020-02-28 23:56:32+00:00,2 new cases of the coronavirus (Covid-19) were confirmed by the Ministry of Health (MOH) on Wednesday (Feb 26) &amp; four others have recovered &amp; were discharged.” 
DoctorShotgun,2020-02-28 23:56:28+00:00,"Aside from the fact that your tweets have become a literal wall of bots in the comments, with COVID-19 now in the wild in the US, isn't holdign a major rally a bad idea and exposing your supporters to risk of infection?"
s3ver1na,2020-02-28 23:56:26+00:00,Today I learned that the proper name for COVID-19 is “bat aids” Pretty sure I’ve caught that at some goth clubs.
ProfAkinAbayomi,2020-02-28 23:56:24+00:00,I also granted interviews to @TVCconnect and @NTANewsNow on the index case of #COVID19 and the ongoing strategies to contain the spread of the infection while in the facility. @JokeSanwoolu @SegsDr @COS_LASG @Oreoluwa_Finnih @Mr_JAGs @gboyegaakosile @AskPrincessNow @LSMOH
Bob_Haire,2020-02-28 23:56:24+00:00,Coronavirus COVID-19 (2019-nCoV) JOHNS HOPKINS INTERACTIVE MAP AND LATEST UPDATES ON CORONAVIRUS https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6
womenfortransit,2020-02-28 23:56:24+00:00,“I feel fine...” #COVIDー19 #bridesmaids #covid19 
abombayboy,2020-02-28 23:56:22+00:00,Also a really really really good time for a @kaggle contest to be launched to try and find a cure for COVID19 @KaggleDatasets
PDarigan,2020-02-28 23:56:17+00:00,"I might give it a go. @CareQualityComm is very much a junior partner in #Covid19 comms, but I can't help but feel that convos in Facebook groups and WhatsApp chats are where the real/useful interventions might happen."
lesbeckworth,2020-02-28 23:56:17+00:00,Flying to Hawaii for a conference this weekend. Bring it on COVID-19. 
avothsiebert,2020-02-28 23:56:15+00:00,today we shaped COVID19 risk comm to reduce fear &amp; increase community calls to action. Maybe DM to talk more?
appsecmgr,2020-02-28 23:56:15+00:00,"Let’s just get used to the fact that COVID-19 cannot and will not be contained, &amp; that we’ll all eventually catch it. Return to business as usual and wait until a vaccine is available. COVID-19 will become as seasonal as the flu. Stop panicking people, there’s little you can do."
ASEALocal52,2020-02-28 23:56:10+00:00,"ASEA Members, some quick notes on COVID-19 for front line employees: Avoid close contact with people who are sick Avoid touching your eyes, nose, and mouth Stay home when you are sick Wash your hands Visit our website for more information: https://tinyurl.com/qulez7q"
tev1903,2020-02-28 23:56:08+00:00,Its corona time. I got the case before COVID-19 so i should be fine :))) 
CtsVvv,2020-02-28 23:56:06+00:00,"Well , Central banks are now asking citizens to limit the use of cash/ATMs ! in countries hit by COVID-19 virus . Go figure ... "
djhodl,2020-02-28 23:56:05+00:00,"""To protect yourself from #COVID19, avoid being exposed to the virus..."" You've got to be f*n kidding me @CDCgov"
latimes,2020-02-28 23:56:02+00:00,"People who are coronavirus-free would be advised to stay away from doctors’ offices, hospitals and other medical clinics where COVID-19 patients are likely to be, except in emergencies. That means postponing elective surgeries. "
BogochIsaac,2020-02-28 23:56:02+00:00,Just for clarification - this means the person with this infection did not travel or have any known contacts with #COVID19. It was locally acquired in Santa Clara County.
latimes,2020-02-28 23:56:02+00:00,"In the event of a local coronavirus outbreak, health officials may ask residents to quarantine themselves at home for 14 days if they have symptoms of COVID-19 or if they live with someone who has it. https://www.latimes.com/science/story/2020-02-28/daily-life-with-coronavirus-changes"
GandalftheWhi19,2020-02-28 23:56:01+00:00,"I told one I know well that Covid19 was out of control, and she shoul…. nah, not listening. She was going to go to the fish market in Bergen to buy some sea food. She is old, just recovered from cancer and the treatment left her with a damaged heart. Still NOT worried..."
ketchman,2020-02-28 23:55:58+00:00,"It's here. ""a parent of two Palo Alto USD students may have been exposed to COVID-19..."""
DrMikeMcCormick,2020-02-28 23:55:55+00:00,"Covid19 is not new! It’s been around for a long time, all of a sudden we’re testing for it and surprised people are turning up positive? This is stupid! CDC wants all states testing for it. Guess what?! Gonna see a lot more people test positive, world panics, economy tanks! "
